text,cleaned
pertanyaanya...emang tom lembong bersalah? kok harus di ampuni.bukannya dia hanya menjalankan tugas dari atasannya dan tidak terbukti memperkaya diri sendiri dan orang lain.,pertanyanya memang tom lembong bersalah kok harus di ampuni bukanya dia hanya menjalankan tugas dari atasanya dan tidak terbukti memperkaya diri sendiri dan orang lah
"Jangan cuman untuk Pak Tom dan Pak Hasto yg punya nama besar, gimana dengan rakyat jelata ????  Kasih jera itu hakim dan jaksa, jangan cuman ampunin2 selesai. Gak ada perbaikan sustem Hukum.",jangan cuma untuk pak tom dan pak hasto yang punya nama besar bagaimana dengan rakyat jelata kasih jera itu hakim dan jaksa jangan cuma ampunin selesai tidak ada perbaikan sustem hukum
Si jok0wi tuh yg harus di kubur hidup hidup,sil jokwi itu yang harus di kubur hidup hidup
Saya Sangat Cinta. Dg. NKRI. Tetapi Saya Benci Hukum Di Indonesia,saya sangat cinta dengan negara kesatuan republik indonesia tetapi saya benci hukum di indonesia
hakimnya saja yang harus di lempar pakai tabung gas,hakimnya saja yang harus di lempar pakai tabung gas
Pak tom salah apa kok diampuni 😂😂,pak tom salah apa kok diampuni
"Org GK salah kok di ampuni,,gimana sih",orang tidak salah kok di ampuni bagaimana sih
Tom lembong emang ga salah kok diampuni,tom lembong memang tidak salah kok diampuni
"Orang mereka nggak salah kok, yang salah vonisnya. Bikin drama melulu deh, Bapak",orang mereka tidak salah kok yang salah vonisnya bikin drama mulu deh bapak
"Hakim dan orang'' disekitarnya harus diperiksa, 
Dan jika terbukti bersalah dan menyalahgunakan wewenang, segera hukvm dan pe chat, 
Agar keadilan berlaku adil,",hakim dan orang disekitarnya harus diperiksa dan jika terbukti bersalah dan menyalahgunakan wewenang segera hukvm dan pe pesan agar keadilan berlaku adil
"Mengampuni? Kok seolah-olah mereka bersalah. Maksudnya mengajak rakyat mengampuni Jokowi gitu? Enak saja. 
Jika memang Hasto dan Tom Lembong salah ya gpp penjarakan sekalian Jokowi dan kroni-kroninya yg sudah merugikan negara.",mengampuni kok seolah olah mereka bersalah maksudnya mengajak rakyat mengampuni jokowi begitu enak saja jika memang hasto dan tom lembong salah iya gp penjarakan sekalian jokowi dan kroni kroninya yang sudah merugikan negara
Welcome to Indonesia...,welcome to indonesia
Ayo buktikan mulai proses pejabat dan mantan pejabat yg benar2 bersalah makan duit rakyat yg saat ini masih bebas ketawa2,ayo buktikan mulai proses pejabat dan mantan pejabat yang benar bersalah makan uang rakyat yang sat ini masih bebas tertawa
Emang gak salah kok,memang tidak salah kok
"Semoga kapan2 jika ada orang miskin demi utk makan dia mencuri sesisir pisang atau sebatang ubi,tertangkap dan dipenjarakan,. hendak nya dia juga diberikan abolisi/amnesti dari presiden..",semoga kapan jika ada orang miskin demi untuk makan dia mencuri sesisir pisang atau sebatang ubi tertangkap dan dipenjarakan hendak nya dia juga diberikan abolisi amnesti dari presiden
Yo iki sila kelima tenan,iya ini sila kelima benaran
Hancur sudah negeriku dibuat wowo,hancur sudah negeriku dibuat prabowo
Biar dblng jd pahlawan...usut tuntas kasuanya baru org biasa percaya kl nte bkn pemimompin bon3ka jokowi,biar dblng jadi pahlawan usut tuntas kasuanya baru orang biasa percaya kalau nte bukan pemimompin bonka jokowi
Oppa,opa
Yaitu hasilnya maen kerumah janda tua kemarin!!!!!!,yaitu hasilnya main ke rumah janda tua kemarin
"Kl lembong ok..bs di maklumi..tp kl hasto,cilik bgt ini orang..tdk sepantasnya di ampuni..",kalau lembong oke bisa di maklumi tapi kalau hasto cilik banget ini orang tidak sepantasnya di ampuni
Luarbiasa pak Prabowo…🫡,luar biasa pak prabowo
Si maha pengampun.. wookk wookk,sil maha pengampun wok wok
Hasto di ampuni semoga mak lampir gantinya....,hasto di ampuni semoga ibu lampir gantinya
"Noh pak kasus 7 terpidana butuh amnesti lu..,mereka gak salah,karena untuk mendapat keadilan di negeri Konoha bagi si miskin hampir TDK ada",itu pak kasus terpidana butuh amnesti kamu mereka tidak salah karena untuk mendapat keadilan di negeri konoha bagi sil miskin hampir tidak ada
Alangkah enak nyo jadi Koruptor di negeri Indonesia Raya ko woiiiii...,alangkah enak nya jadi koruptor di negeri indonesia raya kok woi
Harun masiku mana..,harun masiku mana
"""Baru duduk dah jatuh""",baru duduk sudah jatuh
Ada apa ya katanya pak prabowo yg korupsi disikat habis l,ada apa iya katanya pak prabowo yang korupsi disikat habis l
Taek taek taek taeklah!!!!!!!!!!!!!!,tai tai tai taeklah
"Trus rakyat yg uangy di korupsi, ga di tanya setuju tidaknya.",terus rakyat yang uangy di korupsi tidak di tanya setuju setidaknya
Konoha🤣,konoha
Klw di dunia persilatan ini adalah jurus andalan dari perguruan padepokan solo yg sdh sangat termasyhur...,kalau di dunia persilatan ini adalah jurus andalan dari perguruan padepokan solo yang sudah sangat termasyhur
Hidup Jokowi,hidup jokowi
Sila ke lima tahun ini mati jenderal,sila ke lima tahun ini mati jenderal
"Bukankah Tom Lembong memang tidak bersalah, Kok diampuni?",bukankah tom lembong memang tidak bersalah kok diampuni
"Termul dilarang keras kejang-kejang 😂
~~~~~~~~~~~~~~~~~~~~~~~~~
Apa itu amnesti?
Amnesti adalah pengampunan atau penghapusan hukuman seseorang atau sekelompok orang yang melakukan tindak pidana.
Amnesti merupakan hak prerogatif presiden atau hak istimewa yang dimiliki kepala negara mengenai hukum dan undang-undang di luar kekuatan badan-badan perwakilan.
Hak prerogatif presiden terdapat dalam Pasal 14 UUD 1945. Adapun mengenai amnesti, diatur dalam Pasal 14 ayat (2) UUD 1945 sebagai berikut: ""Presiden memberi amnesti dan abolisi dengan memperhatikan pertimbangan Dewan Perwakilan Rakyat.

Apa itu abolisi?
Abolisi adalah penghapusan atau peniadaan suatu peristiwa pidana. Istilah abolisi terdapat dalam Pasal 14 UUD 1945 yang mengatur hak prerogatif atau hak istimewa presiden.
Diatur dalam Pasal 14 ayat (2) UUD 1945, presiden berhak memberikan abolisi dengan memperhatikan pertimbangan Dewan Perwakilan Rakyat (DPR).",termul dilarang keras kejang kejang apa itu amnesti amnesti adalah pengampunan atau penghapusan hukuman seseorang atau sekelompok orang yang melakukan tindak pidana amnesti merupakan hak prerogatif presiden atau hak istimewa yang dimiliki kepala negara mengenai hukum dan undang undang di luar kekuatan badan badan perwakilan hak prerogatif presiden terdapat dalam pasal sudah adapun mengenai amnesti diatur dalam pasal ayat sudah sebagai berikut presiden memberi amnesti dan abolisi dengan perhatian pertimbangan dewan perwakilan rakyat apa itu abolisi abolisi adalah penghapusan atau peniadan suatu peristiwa pidana istilah abolisi terdapat dalam pasal sudah yang mengatur hak prerogatif atau hak istimewa presiden diatur dalam pasal ayat sudah presiden berhak memberikan abolisi dengan perhatian pertimbangan dewan perwakilan rakyat dewan perwakilan rakyat
Deal2 politik dimainkan..smoga Alloh selalu lindungi kaum muslimin dan rakyat indonesia semua,deal politik dimainkan semoga allah selalu lindungi kaum muslimin dan rakyat indonesia semua
Pikiri rakyatmu wo jngan mikiri pejabat berdasi...,pikiri rakyatmu oi jangan memikirkan pejabat berdasi
"Pak presiden  indonesia pilihan rakyat ke 8 anda kaya raya .bangsa ne baik baik aja.
Bangsa ne berdiri  dgan jutaaan nyawa darah  para pahlawan terdahulu .kami bangsa indonesia mendukung rakyat jelata.ne sampai.2030.ada.beberpa rakyat mengatakan susah semuanya  wajar .indonesia ne kaya.raya tapi rakyat miskin tambang emas ada .nikel barubara banyak .tapi bangsa miskin alangkahnya sumber alam kita diperbaiki jagan jadi budak di negri sendiri .dinikmati para  orang yang banyak uang klau bapak selama menjabat 7 bulan banyak rakyat mengeluh .solusi harus ada .kami ne rakyat jelata kalau marah gak ada obatnya dimuka bumi ne wasalam",pak presiden indonesia pilihan rakyat ke anda kayak raya bangsa ini baik baik saja bangsa ini berdiri degan jutan nyawa darah para pahlawan terdahulu kami bangsa indonesia mendukung rakyat jelata ini sampai ada beberapa rakyat mengatakan susah semuanya wajar indonesia ini kayak raya tapi rakyat miskin tambang emas ada nikel barubara banyak tapi bangsa miskin alangkahnya sumber alam kita diperbaiki jangan jadi budak di negeri sendiri dinikmati para orang yang banyak uang kalau bapak selama menjabat bulan banyak rakyat mengeluh solusi harus ada kami ini rakyat jelata kalau marah tidak ada obatnya di muka bumi ini wasalam
Maka sebaiknya pengangkatan menteri dari ASN bukan dari politik agar keputusan bukan karena politik.,maka sebaiknya pengangkatan menteri dari aparatur sipil negara bukan dari politik agar keputusan bukan karena politik
Masa masa suram hukum di indonesia.,masa masa suram hukum di indonesia
Klu dia bersalah di hukum seadil adilnya pak kok di ampuni pak tambah jadi lah pak karusi nya pak hukum mati saja klu bnr bnr bersalah pak udah banyak mkn uang rakyat pak apa perlu rakyat yg menhukum nya dgn membaca yasinan pak,kalau dia bersalah di hukum seadil adilnya pak kok di ampuni pak tambah jadi lah pak karusi nya pak hukum mati saja kalau benar benar bersalah pak sudah banyak makan uang rakyat pak apa perlu rakyat yang menhukum nya dengan membaca yasinan pak
Omon-omon wae,omon omon saja
Tom lembong tidak bersalah,tom lembong tidak bersalah
Usut hakim dan jaksanya sama KPK....,usut hakim dan jaksanya sama komisi pemberantasan korupsi
Mpruutt... Sak karepmu Pak Bowo... Losss.... Pean kok ga menghargai perasaan rakyatmu sing udah muak liat kemunafikan Hasto,mprut sak terserah kamu pak bowo los pean kok tidak menghargai perasan rakyatmu sing sudah muak lihat kemunafikan hasto
Kebiasaan el biji,kebiasan el biji
Selamat Merdeka untuk para Koruptor.💪,selamat merdeka untuk para koruptor
Mantap,mantap
Mulyono geram,mulyono geram
RUU perampasan aset yo opo pak,baru perampasan aset iya apa pak
"Mantap pk Prabowo,,mulai menjalankan strategi tujuan utamanya untuk negri ini,,selamat buat kroni"" jokomulyono tidurmu mulai tidak nyenyak sekarang,,perlahan tapi pasti pk presiden Prabowo👍👍👍🙏,,",mantap penjahat kelamin prabowo mulai menjalankan strategi tujuan utamanya untuk negeri ini selamat buat kroni jokomulyono tidurmu mulai tidak nyenyak sekarang perlahan tapi pasti penjahat kelamin presiden prabowo
Klu di SD pasti kepala sekolah tanggungjawab penuh,kalau di sekolah dasar pasti kepala sekolah tangungjawab penuh
Sesuai skenario kah?,sesuai skenario kah
"Enak banget, jiampot tenan negara ini",enak banget jiampot benaran negara ini
"Dari awal sudah ndak perlu ada kasus pak Tom lembong 

Udah gini aja jadi pahlawan kesiangan 🤦‍♂️
Gimik mulyono dah basi pak 🗿",dari awal sudah tidak perlu ada kasus pak tom lembong sudah begini saja jadi pahlawan kesiangan gimik mulyono sudah basi pak
Strategi politik Prabowo yang sangat elegan...👍🏼👍🏼👍🏼,strategi politik prabowo yang sangat elegan
mundur aja pak.blm mampu masih mimpi.,mundur saja pak belum mampu masih mimpi
❤️ 👉 ISLAM ITU INDAH DN CANTIK ANGGUN LEMAH LEMBUT CINTA DAMAI MENUNDUK BERSUJUD BERSYUKUR 👉🏿 YA ALLAH2 MT UMAT ISLAM DI SELURUH PENJURU PELOSOK DUNIA DN DI PENJURU PEL0S0K ALAM BUMI INDONESIA SEMANGKIN BYK DI PERBANYAK UMAT ISLAM MENYATU BERSATU KEKUATAN KETEGUHAN IMAN DN TAQWANYA AHLI IBADAH MENUNDUK BERSUJUD BERJIHAD SENTUHAN CAHAYA MUTIARA HATI ALQURAN ILMU TRS MENGALIR BERKAH RIDONYA ALLAH SWT AMIN🙏🙏YA ALLAH MT ALAM BUMI INDONESIAN DN UMAT ISLAM MENYATU BERSATU KEKUATAN KETEGUHAN CAHAYA MUTIARA HATI ALQURAN ILMU TRS MENGALIR BERKAH RIDONYA ALLAH SWT NYAMAN DAMAI SEJUK SEJAHTERA KETENANGAN HATI DIKIR AMAL IBADAH 🙏 HATI2 JGN TERLENA TEJABAK  KEINDAHAN CANTIK NYA DUNIAWI HARTA BENDA MAMPU MEMBUAT ORANG MENDUKUNG MENUNDUK BERSUJUD GELAP NYA DI ALAM KUBUR SEMPIT SENDIRIAN 🙏JMT 14.4.2023 RAMADHAN KE 22.. TRM BYK MHN DI MAAFKAN LAHAIR BATIN YA SAUDARA KU  UMAT ISLAM YG BAIK HATINYA BERKAH ❤️ CAHAYA MUTIARA HATI DIKIR AS. KOTA CIREBON 🙏🙏,islam itu indah dan cantik angun lemah lembut cinta damai menunduk bersujud bersyukur iya alah makan teman umat islam di seluruh penjuru pelosok dunia dan di penjuru pelsk alam bumi indonesia semakin bak di perbanyak umat islam menyatu bersatu kekuatan keteguhan iman dan taqwanya ahli ibadah menunduk bersujud berjihad sentuhan cahaya mutiara hati alquran ilmu terus mengalir berkah ridonya alah subhanahu wa taala aminya alah makan teman alam bumi indonesia dan umat islam menyatu bersatu kekuatan keteguhan cahaya mutiara hati alquran ilmu terus mengalir berkah ridonya alah subhanahu wa taala nyaman damai sejuk sejahtera ketenangan hati dikir amal ibadah hati jangan terlena tejabak keindahan cantik nya duniawi harta benda mampu membuat orang mendukung menunduk bersujud gelap nya di alam kubur sempit sendirian jumat ramadan ke terima bak mohon di mafkan lahair batin iya saudara ku umat islam yang baik hatinya berkah cahaya mutiara hati dikir as kota cirebon
Kelihatanya pemerintah perlu direformasi...,kelihatanya pemerintah perlu direformasi
Dibuat seolah2 bagai pahlawan,dibuat seolah bagai pahlawan
Ini Plesiden Atau Capres Ya.. 😁,ini presiden atau calon presiden iya
Bentar lagi Roy Suryo di ampuni,sebentar lagi roy suryo di ampuni
Kasus tom lembong dan hasto adalah jebakan2 untuk selamatakan koruptor sebenarnya atas nama kebijakan. Terutama kebijakan IKN,kasus tom lembong dan hasto adalah jebakan untuk selamatakan koruptor sebenarnya atas nama kebijakan terutama kebijakan ikn
"Ingat dgn kata² ""KKORUPTOR AKAN SAYA KEJAR SAMPAI KE NERAKA . Jika di artikan mereka memang ingin menghuni neraka 😆",ingat dengan kata koruptor akan saya kejar sampai ke neraka jika di artikan mereka memang ingin menghuni neraka
"Ya memang mereka tidak salah... Drakor tingkat dewa, hrs ada yg seolah2 jd pahlawan 🤭😂",iya memang mereka tidak salah drama korea tingkat dewa harus ada yang seolah jadi pahlawan
"Koruptor kok dikasihani pak,, 🙂‍↕️ malah bnyk yg antri nekat jdi koruptor klo gini,,",koruptor kok dikasihani pak bahkan bak yang antre nekat jadi koruptor kalau begini
Bgm dgn rek 3 bln jauh lebh menyengsarankan rakyat,bagaimana dengan rek bulan jauh lebih menyengsarankan rakyat
"Kasus pesanan, rakyat udah tw kok",kasus pesanan rakyat sudah tahu kok
Lucunya negeri Konoha,lucunya negeri konoha
Hanya org bersalah yg butuh pengampunan KLW merasa GK bersalah jgn mau PK tom dari PD hargadirinya turun 😂,hanya orang bersalah yang butuh pengampunan kalau merasa tidak bersalah jangan mau penjahat kelamin tom dari pada hargadirinya turun
"Mulyono udah Senang Senang nya eeh malah wowo kocok ulang, Mulyono jadi ngak bisa tidur malam ini dengar berita Kebebasan kedua orang yg dia Kriminalisasi",mulyono sudah senang senang nya eh bahkan prabowo kocok ulang mulyono jadi tidak bisa tidur malam ini dengar berita kebebasan kedua orang yang dia kriminalisasi
Lembing orang baik apa yg di a.puni kunjungan yg di tagkap yg nyueuh .dan mentri me tri yg lain yg jilat jokowi jomowi penjaran pk presidan prabowo klau nyali anda hebat,lembing orang baik apa yang di a puni kunjungan yang di tagkap yang nyueuh dan menteri me tri yang lah yang jilat jokowi jomowi penjaran penjahat kelamin presidan prabowo kalau nyali anda hebat
"Ngapain harus di ampuni?? Tom lembong memang g bersalah, yg bersalah yg memerintah nya",sedang apa harus di ampuni tom lembong memang tidak bersalah yang bersalah yang memerintah nya
"trus buat apa kmrin sidang bertele2 pak??? 
ternyata rakyat sedang di suguhi opera murahan politik",terus buat apa kemarin sidang bertele pak ternyata rakyat sedang di suguhi opera murahan politik
Baru juga di vonis,baru juga di vonis
Sungguh terlalu mudah ditebak Om....wkwkwkwk,sungguh terlalu mudah ditebak om tertawa
Wes bubar bubar..,sudah bubar bubar
Bahasa apuni apa ya..Org Tidak Bersalah Kok Di Ampuni..,bahasa apuni apa iya orang tidak bersalah kok di ampuni
"Memang Bapak ini maha pengampunan patut diacungi jempol entah tangan entah kaki ya entah lah  , proses hukum dulu jalan  dengan benar nah klu tidak salah ya dibebaskan nama baik nya direhab tapin kalau salah dihukum dan ndak ada dasar diampuni  klu diampuni juga ya seharus untuk semua orang berlaku gitu",memang bapak ini maha pengampunan patut diacungi jempol entah tangan entah kaki iya entah lah proses hukum dulu jalan dengan benar nah kalau tidak salah iya dibebaskan nama baik nya direhab tapin kalau salah dihukum dan tidak ada dasar diampuni kalau diampuni juga iya seharusnya untuk semua orang berlaku begitu
"Cara membukam oposisi biar gak kritis lagi, kalau sy tom dan hasto mending jalani keputusan hakim, paling 2 th lbh dah bebas krn remisi  klu berlaku baik di tahanan. 
Kasus keduanya terbukti rekayasa hukum, 100℅ politis. 
Amburadul Konoha",cara membukam oposisi biar tidak kritis lagi kalau saya tom dan hasto lebih baik jalani keputusan hakim paling tahun lebih sudah bebas karena remisi kalau berlaku baik di tahanan kasus keduanya terbukti rekayasa hukum politis amburadul konoha
