text,cleaned
Macan Asia po Tikus gott sidane...,macan asia po tikus got sidane
"Karena Hasto dan tom adalah atas perintah, diampuni  tujuannya untuk mengamankan pelaku utamanya yaitu sirajakorup internasional dan keluarganya .",hasto tom atas perintah ampun tujuanya aman laku utama sirajakorup internasional keluarga
Tajam di bawah.tumpul di atas...hukum.indo dah biasa,tajam bawah tumpul atas hukum indonesia
Omon omon..klau tak karna gibran..ogah  pilih beliau di pilpres..,omon omon gibran pilih beliau pilih presiden
"Fitnah akhir zaman sudah nampak,,,,",fitnah akhir zaman tampak
Ompong ternyata,ompong nyata
tidak ada hak presiden mencampuri urusan Yudikatif...apalagi mengampuni dan membebaskan...jika terjadi sungguh negara makin amburadul,hak presiden campur urus yudikatif ampun bebas jadi sungguh negara amburadul
Padahal ga usah disidangkan kalo mau diampuni....dari awal aja dibebaskan,perlu sidang ampun awal bebas
Presiden stres,presiden stres
Kok?,
Baaah.,bah
Dablegg ini lma2 pemerintahan,dableg perintah
Makin kelihatan,lihat
"Akan ku kejar sampai ke antartika.
Preeeetttt..",ku kejar antartika pret
Macan asia  ompong,macan asia ompong
Lah katanya mau tegas bpk ko loyoooo sih jangan cuma omon omon omon doang dooooonk jangan di Ampuni donk tebas ajah,kata tegas bapak loyo sih omon omon omon doang ampun tebas
Drama berlanjut...,drama lanjut
INI BUKAN PERSOALAN DI AMPUNI TETAPI EMANG KE-DUA ORANG TSB TIDAK TERBUKTI BERSALAH __ INI KARENA ADA TEKANAN PUBLIC YG MERASA PERADILAN YG TIDAK LAGI BERPIJAK PADA HUKUM YG TEGAK LURUS,soal ampun orang sebut bukti salah tekan publik rasa adil pijak hukum tegak lurus
Ini jadi kesan nya dia  pahlawan atau gimana sih... Apa ada deal2 an politik... 🤣🤣🤣,jadi kesan pahlawan sih deal an politik
Wah blom satu tahun Negaraku hancur,satu tahun negara hancur
Ampuni 🤣,ampun
Hoaaaaaa.....aaakl,hoa akl
Mohon bongkar bokbrokna jokowi,mohon bongkar bokbrokna jokowi
Orang gk ada salah kok d ampuni,orang salah ampun
Hukum dikotak katik gara2 mulyono,hukum kotak katik gara mulyono
Sandiwara,sandiwara
Tom pembong kenapa di ampuni?? Emang salah ya pa,tom bong ampun salah iya pak
"Artinya hakim yg bersalah, tinggal diusut aja sampai tuntas",arti hakim salah tinggal usut tuntas
Saya bebas kan anda.ke dpan jgan lgi jdi timses pak anis je.,bebas jadi tim sukses pak anis je
Cmn di indonesia aja yg ada film macam ini ..politik tikusss,indonesia film politik tikus
Takut kena aparat semua kan,takut kena aparat
Jgn ada dusta antara kita mantap,dusta mantap
"Lagian tom lembong ga korupsi . 
Tuh s mulyono yg nyuruh impor nya diem² bae ga di panggil , kocak hukum di negri ini",tom lembong korupsi si mulyono suruh impor diam baik pangil kocak hukum negeri
"Omon-omon atau ecek-ecek 
Cius lah wok...",omon omon ecek ecek cius wok
itu akal licik nya s omon2 dia mengampuni tom demi menyelamatkan Jokowi yang seharusnya dia yang bertanggung jawab manusia iblis licik,akal licik si omon ampun tom selamat jokowi bertangung jawab manusia iblis licik
Sudah diduga....,duga
Ya haruslah mereka tidak bersalah jadi pemimpin yang bijak,iya salah jadi pimpin bijak
"Sebelum jd persiden kaya macan,,,pas jdi persiden jadi belacan",jadi presiden kayak macan pas jadi presiden jadi belacan
Buang2 waktu ...,buang waktu
Selanjutnya Roy suryo cs paling juga di ampuni jika mereka masuk penjara 🤣,lanjut roy suryo rekan ampun masuk penjara
Gatel,gatal
"Semua²nya harus R1 yg turun tangan, mentri², dan pejabat tinggi nya gimana ya?",r turun tangan menteri jabat tingi iya
Sak sarepmulah,sak sarepmulah
"Sudah kuduga hanya omon omon, dulu waktu pidato bakal hajar habis koruptor, sekarang udah jadi ya omon omon",duga omon omon waktu pidato bakal hajar habis koruptor jadi iya omon omon
"Secara putusan krn sdh dijatuhi hukuman tentu kan ada pengampunan.
Oleh sebab itu mari kita berikan salam hormat atas hak presiden atas dua org itu yaitu pak tom dan pak hasto. Bebas dan bebas.....merdeka",cara putus jatuh hukum ampun ikan salam hormat atas hak presiden atas orang pak tom pak hasto bebas bebas merdeka
Negeri konoha.negeri suka suka....,negeri konoha negeri suka suka
Gak horeg blass,horeg
Kpk mestinya malu,komisi berantas korupsi mesti malu
"Lah wingi lapo atek sidang 😭, entek2i duwek waw",wing lapo atek sidang enteki duwek wow
Amburadul katanya mau memiskinkan koruptor  barter politik menggorbankan hati nurani,amburadul kata miskin koruptor barter politik korban hati nurani
"Sy kira ini pak presiden tegas,eh ternyata cuma omon omon sj.",kira pak presiden tegas eh nyata omon omon
"Kalo memang gak terbukti bersalah, ya bebas, gak perlu amnesti",bukti salah iya bebas perlu amnesti
"Ampuni gmn?gak salah kok diampuni, di awal sdh ada kejelasan gak bersalah ya tetep dihukum, sdhlah pak gak perlu pencitraan kyk mentor anda",ampun salah ampun awal jelas salah iya tetap hukum sdhlah pak perlu pencitran mentor
Tom Lembong salah' apa emang?,tom lembong salah
Koplakk wok,kocak wok
Katanya omon -0mon koruptor walaupun pergi ke laut Atlantik akan di kejar tapi nyatanya udah dapat malah di ampuni 🤣 lemah,kata omon mon koruptor pergi laut atlantik kejar nyata ampun lemah
Gampang ya negeri ini.. skenario,mudah iya negeri skenario
Bukti pengaruh Jokowi kian redup?,bukti pengaruh jokowi kian redup
"Inilah bukti Hukum tumpul keatas tapi sangat tajam kebaaah..
Sebaiknya kasus kasus masyarakat kecil yg perlu diampuni  dan tdk perlu dilanjukan ke Pengadilan.",bukti hukum tumpul atas tajam kebah baik kasus kasus masyarakat perlu ampun perlu lanjuk adil
"Gak ada garang - garangnya  , klw salah hukum . Bila perlu seumuyhidup ke buar kapok ....",garang garang salah hukum perlu seumuyhidup kapok
Pembelajaran untuk pemilu berikutnya,ajar pilih umum ikut
Omon omon opo neh yo.,omon omon nih iya
"Makin banyak gaya makin keliatan bego nya ! 
 Sumpah!",gaya lihat bego sumpah
Lha kok beda 180 karo pas kampanye...,beda pas kampanye
Omon omon,omon omon
Dagelan jaran,dagel jaran
"entahlah,,,",
Salut sama Bpk Prabowo Subianto 👍👍👍👍,salut bapak prabowo subianto
Salam koruptor,salam koruptor
Sudah Q duga!!!!,duga
Ancurrrr  betul ...bnr bnr kita di jajah dgn para maling rampok begal penjilat uang rakyat dan negara  yg berkuasa aja ngebela ...buat apa kita merayakan kemerdakaan  ..,hancur betul benar benar jajah maling rampok begal jilat uang rakyat negara kuasa bela raya kemerdakan
"Serasa jadi fir'aunch yah, banyak drama pengampunan",serasa jadi fir aunch drama ampun
Inilah salah satu Hasil kongkalikong para pejabat negeri ini.,salah satu hasil kongkalikong jabat negeri
"Ya percuma saja ada KPK kalau koruptor diampuni
Bubarkan saja KPK kerja gak ada gunanya
Turun saja dari jabatanmu sebelum negeri ini bapak buat hancur
Bapak tidak mampu jadi pemimpin negara",iya komisi berantas korupsi koruptor ampun bubar komisi berantas korupsi kerja turun jabat negeri bapak hancur bapak jadi pimpin negara
Koruptor kok di ampuni hadehh Wis mlempem,koruptor ampun aduh mlempem
Memalukan hukum 😁,malu hukum
Blunder trus kau wo...,blunder terus oi
Pretttt.....kalau gini...!!!,pret
"Malah jumawa, tom lembong  mayoritas Indonesia juga setuju beliau ga salah bukan semat-mata krn ampunanmu wowo",jumawa tom lembong mayoritas indonesia tuju beliau salah semat mata ampun prabowo
"Intinya Yg terselamatkan siapa,??",inti selamat
Presiden Omon Omon,presiden omon omon
Ampuni hasto...mungkin kata pak perabowo sori yeh enak aja luh,ampun hasto kata pak perabowo sori iya enak
2 kasus pesanan Mulyono 😂🤪,kasus pesan mulyono
Kenapa bukan dari kemarin marin aja distop.. Klo skrng kesannya sperti pahlawan..,kemarin marin stop kesanya pahlawan
Hukum masih dibawah Politik...!!,hukum bawah politik
Lambe mencla mencle... muak aku ro kowe pak,lambe mencla mencle muak ro pak
Sptnya tdk perlu dihiraukan ampunan tsb jk merasa yakin dizolimi.,perlu hirau ampun sebut rasa yakin zalim
Tom.lembong tdk butuh pengampunan krn tdk bersalah dia hanya menjalankan perintah atasannya saat itu,tom lembong butuh ampun salah jalan perintah atasanya sat
Tujuannya kasus dihentikan agar tak merembet ke atasan.,tujuanya kasus henti rembet atas
"He he he , fakta , tumpul ke atas sangat tajam ke bawah .",he he he fakta tumpul atas tajam bawah
Sy setuju mulyono juga diberi abolisi kalau sdh jadi tersangka kasus ijazah palsu,tuju mulyono beri abolisi jadi sangka kasus ijazah palsu
Hakim kasus tom lembong wajib di periksa jangan memutuskan kan hukum se enak nya saja kalau perlu pecat tu hakim,hakim kasus tom lembong wajib periksa putus hukum enak perlu pecat hakim
Parah bowo,parah bowo
Aneh tapi nyata.,aneh nyata
Sinyal sinyal mulai di kirimkan ke Solo....!,sinyal sinyal mulai kirim solo
"Bisikan emak² banteng 🐂
🤫🤫🤫🤫
🗣️mau aman gagg🤣🤣🤣",bisik emak banteng aman
Macanya jd meooong,macanya jadi meong
Enak banget.. Tetap kaya bebas aduuhhh.... Baik nx si gemoy ini.... Apa ndak tmbh semangat para korup kalau bgini,enak banget tetap kayak bebas aduh baik nx sil gemoy tambah semangat korupsi
Piyee iki... Tenan opo ora?,benar
tolol,tolol
Tom boleh lah. Hasto... 😅,tom hasto
Negeri dongeng,negeri dongeng
"Setelah memberi pengampunan dikira rakyat akan menganggap hebat, dan seolah pak lembong bersalah,, wah rakyat dah pintar bos, dengan di beri pengampunan suatu saat akan di ungkit ,, kalau tidak saya pak lembong pasti di penjara,,dengan nada sangar,, gak perlu ada pengampunan coba di cek para hakim yg memvonis pak lembong terus jokowi yg katanya sakit waktu mau dihadirkan pas persidangan kan dah sehat buktinya dah datang di acara  kemaren, di ulang lagi aja persidangan biar hukum di negara ini gak carut marut.",beri ampun kira rakyat mengangap hebat olah pak lembong salah rakyat pintar bos beri ampun sat ungkit pak lembong penjara nada sangar perlu ampun coba cek hakim vonis pak lembong terus jokowi kata sakit waktu hadir pas sidang sehat bukti datang acara kemarin ulang sidang biar hukum negara carut marut
Gmana korup mau hilang klau smuanya di ampuni,korupsi hilang ampun
berita ngga jelas.. kpk aja mau banding atas vonis rendah hasto..? 🤷,berita jelas komisi berantas korupsi banding atas vonis rendah hasto
Bobrok,bobrok
"Amnesti dan Abolisi di berlakukan kepada mantan pejabat, nah kita masyarakat biasa yg gaji pas-pasan, tanahnya yg tdk terpakai mau di ambil alih wkwkwk",amnesti abolisi laku mantan jabat masyarakat gaji pas pas tanah pakai ambil alih 
Hukum di buat buat.. haduhhhh,hukum aduh
Alhamdulillah,alhamdulillah
"Gini nih jadinya kalo presiden cawe2 di pilpres jadi ada balas Budi kan...
Koplak semua nih pejabat",jadi presiden cawe pilih presiden jadi balas budi kocak jabat
Klw mengampuni....berarti tetap bersalah dunk...,ampun arti tetap salah
Pengen jadi pahlawan kesiangan dia mah... padahal dia sendiri yg buat gaduh...bersama elit-elitnya...,jadi pahlawan siang gaduh elite elitnya
Episode demi episode seperti film....kita tunggu endingnya...,episode episode film tunggu akhir
Aneh boss..gak salah kok dikasih ampunan segala macem... kedabruss tok..,aneh bos salah kasih ampun kedabrus tok
blunder,blunder
Kl mmg itu bnr adanya.. Pahlawan,mg benar pahlawan
"Impor atas perintah atasan nya, atasannya yg hrsnya bertanggungjawab",impor atas perintah atas atasanya bertangungjawab
Lontonglahhhhhh,lontong
"Ini tom lembong di ampuni sm Prabowo karena pada saat impor gula kan jelas atas perintah Jokowi,biar Jokowi juga sedikit lega",tom lembong ampun prabowo sat impor gula jelas atas perintah jokowi biar jokowi lega
"Semoga PDI-P dan ibu mega menolak. 
bila menerima berarti mengakui bahwa pak hasto bersalah. 
masih ada banding dankasasi. 
Jgn takut dipenjara jika yakin benar. 
Bung Karno jg pernah dipenjara bukan berarti beliau bersalah.",moga partai demokrasi indonesia p ibu mega tolak terima arti pak hasto salah banding dankasasi takut penjara yakin benar bung karno penjara arti beliau salah
wkwkwk gatel, gatal
Sia-sia kerja aparat dengan mudah di gugurkan dengan dalil abolisi dan amnesti.,kerja aparat mudah gugur dalil abolisi amnesti
Omon2,omon
Macan ompong ni udah kayak TUHAN aja 🥱,macan ompong kayak tuhan
R.I.P RUU Perampasan Aset Koruptor,r i p baru ampas aset koruptor
Ini keputusan yg salah dari presiden  jgn gampang beri pengampunan,putus salah presiden mudah beri ampun
Hahahah ko bisa,haha
Bagus lah memang ga terbukti salah,bagus bukti salah
"Terlihat ingin berjasa bngt,mirip mulyono",lihat jasa banget mirip mulyono
"terlambat...... seolah olah jd pahlawan, ketahuan cara2 nya.",lambat olah olah jadi pahlawan tahu cara
Diampuni supaya dalam dri semuax tdk terungkap😅😅,ampun semuax ungkap
"WADUUUUUUUUUUUHHH BAHAYA NEH

KLW TOM LEMBONG MEMANG LAYAK....TAPI HASTO????????

HUUUFFFFTTTHHH

NGERIIIIIIIIII

KITA SDH DIARAHKAN UTK TDK BISA MEMBEDAKAN ANTARA HITAM DAN PUTIHI...

HUUUFFFFTTTHHH 
ABU-ABU-ABU????????

WLWPUN BERNAFASKAN PERSATUAN DAN GOTONG ROYONG.....TETAP HARUS DIPILAH ANTARA YG BERKUALITAS DGN YG TDK... YG BAIK DGN YG BURUK...YG KANAN DGN YG KIRI

SSSSSSSSSSSHHHHHHHHHHH",bahaya nih tom lembong layak hasto hufth ngeri arah beda hitam putih hufth abu abu abu nafas satu gotong royong tetap pilah kualitas baik buruk kanan kiri sh
Saya juga mau korupsi dong pak,korupsi pak
Maksudnya....klo cm berharap dompleng kekuasaan maaf mending tetap di jalurnya pak tom,maksud harap dompleng kuas maf baik tetap jalur pak tom
Masih ada keadilan untuk 2 putera Bang sa Bung Hasto dan Tom. Merdeka.,adil putera bang sa bung hasto tom merdeka
"Geng solo, kepanasan......",geng solo panas
MEMANG POLITIK LEBIH KEJAM DARI PADA PINJOL... 🤣🤣🤣🤣,politik kejam pinjol
Jijik,jijik
Lah molak malik ..nggak jelas...,molak malik jelas
Wi wod de tok..not on li..tok de tok...iku yg d penjarakan...,wi wod adik tok not on li tok adik tok ikut penjara
Hah ?,ha
Permainan geng solo dah mulai di upgrade,main geng solo mulai tingkat
Sdh ku di duga,ku duga
Kacau dan berkicau!,kacau kicau
Biar 2 periode,biar periode
"Ampuni, lah jelas memang tidak bersalah,😂 kan kocak,",ampun jelas salah kocak
"Pasti ad udang d balik bakwan niiih,,,  2029",udang balik bakwan
Keren..mantap..presiden tau dia gak bersalah,keren mantap presiden tahu salah
MENGAMPUNI TERI MENYELAMATKAN PAUS YG BERMASALAH BESAR .......ANCAN UUUUURRR   NAGARAON ........ KACAU BANGET GUYS,ampun teri selamat paus masalah besar ancan nagaraon kacau banget teman teman
"Jangan gitu lah Pak Prabowo, kasian ntar yang Original TerMul pada jengkel 🫢🫢",pak prabowo kasihan original termul jengkel
"Presiden cari aman, kanan kiri oke. Yg penting dia gak ada yg usik",presiden cari aman kanan kiri oke penting usik
Sehat  selalu pak jokowi,sehat pak jokowi
Wowo ketularan drama dan cara main mulyono,prabowo tular drama cara main mulyono
Pantasan Lembong dianuin rupanya ada anu nya,lembong dianuin rupa
"Lansia omon"" Tangan nya mulyono 😂😂😂",lanjut usia omon tangan mulyono
"Kasus pak Tom Lembong hrs nya bukan diampuni / amnesti. spt org yg bersalah, tetapi dibebaskan murni krn memang tdk bersalah.. Dlm keputusan banding nanti.",kasus pak tom lembong ampun amnesti orang salah bebas murni salah putus banding
Ludrukan apa lagi?? 🤣🤣,ludruk
Tuker glutuk...,tukar glutuk
Wo wo...klau hkum d indo tegak..g ad kasus sprti ini...atau jngan2 2orang ni biar trsandera poltik,oi oi hukum indonesia tegak kasus orang biar trsandera politik
kacau,kacau
Bagus itu Pak Prabowo. Ini kasus memang rakayasa. Ada yg bermain utk balas dendam. Rakyat udah membaca 2 kasus ini. Kasus pesanan. Ini kasus bukan cari kesalahan. Tapi kasus balas dendam yg di buat orang2 yg msh bermain di dlm kekuasaan.,bagus pak prabowo kasus rakayasa main balas dendam rakyat baca kasus kasus pesan kasus cari salah kasus balas dendam orang main kuas
Walah walah walaaaaaaah,walah walah walah
"Tom Lembong okelah, Hasto lanjutin aja..😄",tom lembong oke hasto lanjut
"Menyesal dukung jendral yg molain pling plan,berantas korupsi katanya,yg baru divonis aja di bebasin,ayo para pejabat rame ramelah korupsi,nanti juga bebas",sesal dukung jenderal molain rencana berantas korupsi kata baru vonis bebasin ayo jabat ramai ramelah korupsi bebas
"Mengapalah berita ini masuk diberandaku, gak dibaca sayang dibaca bikin kesal.
 Gak jelas semuanya, mana yang bisa dipercaya ini. Katanya orang diputus salah atau tidak bersalah itu hanya Putusan Hakim yang berlaku. Ini  Hakim sudah putuskan Mereka bersalah, tapi kenapa....????????????????????????? Ampun , ampun",berita masuk beranda baca sayang baca bikin kesal jelas percaya kata orang putus salah salah putus hakim laku hakim putus salah ampun ampun
"Barter di era modern, sekaligus jadi pemadam kebakaran yg di Sulut oleh KUDISAN yg sudah tapi belum sign kanan belok kiri tanpa klakson pula!!!",barter era modern jadi madam bakar sulut kudis sign kanan belok kiri klakson
"hadeuhhh seakan akan kaya pahlawan mulu.
dari kmrn menteri pada ga bener dia yg seakan akan jadi pahlawan.. sekarang jg gtu seakan akan jadi pahlawan..kebaca bgt begitu mulu.
fix lah 1 priode aja",aduh kayak pahlawan melulu kemarin menteri benar jadi pahlawan jadi pahlawan baca banget melulu baik periode
"Hukum di negara kanoha Hanya Alat mainan bagi para penguasa..
Tidak berharga Hukum itu Buat mereka...
Brp M habis Menggaji Polisi ,pengacara,TNI Hakim ,jaksa..dan penegak Hukum yang lain dslam saru kasus...
Setelah di jatuhkan hukumannya oleh pengadilan..walaupun ada yg merasa sudah adil, dan ada yg sebenarnya tidak adil..tp karna bisa di sumbat mata dan telinga penegak hukum maka hukumannya hanya formalitas...
Bahian seperti yang terjadi saat ini...seorang Presiden Prabowo Subianto yg ikut Mempertontonkan tidak Berarti dan tidak berharga itu Hukum..

Tidak ada lagi marwahnya  hukum di indonesia..

Hanya Akal2lan penguasa...dsn menghabiskan uang negara saja..

Kalian kuras dari pajak masyarakat kecil..untuk kalian hambur2kan",hukum negara kohona alat main kuasa harga hukum habis aji polisi acara tentara nasional indonesia hakim jaksa tegak hukum dslam saru kasus jatuh hukumanya adil rasa adil benar adil sumbat mata telinga tegak hukum hukumanya formalitas bahian jadi sat orang presiden prabowo subianto ikut tonton arti harga hukum marwahnya hukum indonesia akal kuasa dsn habis uang negara kuras pajak masyarakat hambur
